Gruntfile.js: line 42, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
build/public/templates/partials/category/subcategory.js: line 152, col 71, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 86, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 152, col 102, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 123, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 152, col 139, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 157, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 172, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 152, col 188, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 206, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 227, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 152, col 243, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 261, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 152, col 279, ['link'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 153, col 138, Line is too long.
build/public/templates/partials/category/subcategory.js: line 153, col 55, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 153, col 71, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 153, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 153, col 100, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 153, col 110, ['relative_path'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 301, Line is too long.
build/public/templates/partials/category/subcategory.js: line 155, col 57, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 155, col 73, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 88, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 155, col 104, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 125, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 155, col 141, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 159, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 174, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 155, col 190, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 208, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 229, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 155, col 245, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 263, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 155, col 281, ['slug'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 296, Line is too long.
build/public/templates/partials/category/subcategory.js: line 157, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 157, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 157, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 157, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 155, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 170, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 157, col 186, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 204, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 225, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 157, col 241, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 259, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 157, col 277, ['name'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 144, col 25, 'key' is defined but never used.
build/public/templates/partials/category/subcategory.js: line 167, col 148, Line is too long.
build/public/templates/partials/category/subcategory.js: line 167, col 29, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 167, col 45, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 167, col 60, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 167, col 76, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 167, col 97, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 167, col 113, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 167, col 131, ['link'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 169, col 306, Line is too long.
build/public/templates/partials/category/subcategory.js: line 170, col 173, Line is too long.
build/public/templates/partials/category/subcategory.js: line 170, col 41, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 170, col 57, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 170, col 72, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 170, col 88, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 170, col 109, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 170, col 125, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 170, col 143, ['totalTopicCount'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 172, col 272, Line is too long.
build/public/templates/partials/category/subcategory.js: line 172, col 90, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 172, col 106, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 172, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 172, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 172, col 158, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 172, col 174, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 172, col 192, ['totalTopicCount'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 172, col 238, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 173, col 211, Line is too long.
build/public/templates/partials/category/subcategory.js: line 174, col 172, Line is too long.
build/public/templates/partials/category/subcategory.js: line 174, col 41, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 174, col 57, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 174, col 72, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 174, col 88, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 174, col 109, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 174, col 125, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 174, col 143, ['totalPostCount'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 176, col 271, Line is too long.
build/public/templates/partials/category/subcategory.js: line 176, col 90, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 176, col 106, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 176, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 176, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 176, col 158, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 176, col 174, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 176, col 192, ['totalPostCount'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 176, col 237, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 177, col 108, Line is too long.
build/public/templates/partials/category/subcategory.js: line 178, col 121, Line is too long.
build/public/templates/partials/category/subcategory.js: line 178, col 33, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 178, col 49, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 178, col 62, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 178, col 78, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 178, col 88, ['hideCategoryLastPost'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 180, col 188, Line is too long.
build/public/templates/partials/category/subcategory.js: line 181, col 169, Line is too long.
build/public/templates/partials/category/subcategory.js: line 181, col 45, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 181, col 61, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 181, col 76, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 181, col 92, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 181, col 113, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 181, col 129, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 181, col 147, ['bgColor'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 183, col 204, Line is too long.
build/public/templates/partials/category/subcategory.js: line 183, col 41, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 183, col 57, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 183, col 72, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 183, col 88, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 183, col 109, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 183, col 125, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 183, col 143, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 187, col 221, Line is too long.
build/public/templates/partials/category/subcategory.js: line 188, col 362, Line is too long.
build/public/templates/partials/category/subcategory.js: line 188, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 268, ['user'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 279, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 188, col 295, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 313, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 328, ['user'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 188, col 336, ['displayname'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 190, col 136, Line is too long.
build/public/templates/partials/category/subcategory.js: line 190, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 190, col 69, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 190, col 82, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 190, col 98, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 190, col 108, ['relative_path'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 359, Line is too long.
build/public/templates/partials/category/subcategory.js: line 192, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 268, ['user'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 279, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 192, col 295, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 313, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 328, ['user'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 192, col 336, ['userslug'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 389, Line is too long.
build/public/templates/partials/category/subcategory.js: line 194, col 94, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 194, col 110, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 125, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 194, col 141, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 162, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 194, col 178, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 196, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 208, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 194, col 224, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 242, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 260, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 194, col 276, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 294, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 309, ['user'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 194, col 352, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 196, col 136, Line is too long.
build/public/templates/partials/category/subcategory.js: line 196, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 196, col 69, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 196, col 82, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 196, col 98, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 196, col 108, ['relative_path'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 357, Line is too long.
build/public/templates/partials/category/subcategory.js: line 198, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 268, ['topic'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 280, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 198, col 296, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 314, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 329, ['topic'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 198, col 338, ['slug'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 278, Line is too long.
build/public/templates/partials/category/subcategory.js: line 199, col 45, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 199, col 61, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 76, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 199, col 92, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 113, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 199, col 129, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 147, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 159, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 199, col 175, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 193, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 211, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 199, col 227, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 245, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 199, col 260, ['index'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 291, Line is too long.
build/public/templates/partials/category/subcategory.js: line 201, col 57, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 201, col 73, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 88, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 201, col 104, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 125, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 201, col 141, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 159, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 171, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 201, col 187, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 205, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 223, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 201, col 239, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 257, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 201, col 272, ['index'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 295, Line is too long.
build/public/templates/partials/category/subcategory.js: line 204, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 204, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 204, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 204, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 204, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 204, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 204, col 268, ['timestampISO'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 205, col 233, Line is too long.
build/public/templates/partials/category/subcategory.js: line 206, col 136, Line is too long.
build/public/templates/partials/category/subcategory.js: line 206, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 206, col 69, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 206, col 82, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 206, col 98, ['config'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 206, col 108, ['relative_path'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 357, Line is too long.
build/public/templates/partials/category/subcategory.js: line 208, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 268, ['topic'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 280, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 208, col 296, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 314, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 329, ['topic'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 208, col 338, ['slug'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 278, Line is too long.
build/public/templates/partials/category/subcategory.js: line 209, col 45, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 209, col 61, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 76, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 209, col 92, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 113, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 209, col 129, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 147, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 159, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 209, col 175, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 193, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 211, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 209, col 227, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 245, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 209, col 260, ['index'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 291, Line is too long.
build/public/templates/partials/category/subcategory.js: line 211, col 57, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 211, col 73, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 88, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 211, col 104, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 125, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 211, col 141, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 159, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 171, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 211, col 187, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 205, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 223, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 211, col 239, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 257, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 211, col 272, ['index'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 290, Line is too long.
build/public/templates/partials/category/subcategory.js: line 214, col 53, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 214, col 69, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 84, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 214, col 100, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 121, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 214, col 137, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 155, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 167, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 214, col 183, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 201, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 219, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 214, col 235, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 253, ['posts'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 214, col 268, ['content'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 184, col 25, 'key' is defined but never used.
build/public/templates/partials/category/subcategory.js: line 183, col 197, 'value' is defined but never used.
build/public/templates/partials/category/subcategory.js: line 183, col 189, 'length' is defined but never used.
build/public/templates/partials/category/subcategory.js: line 222, col 213, Line is too long.
build/public/templates/partials/category/subcategory.js: line 222, col 37, Expected '!==' and instead saw '!='.
build/public/templates/partials/category/subcategory.js: line 222, col 53, ['children'] is better written in dot notation.
build/public/templates/partials/category/subcategory.js: line 222, col 68, Expected '!==' and instead saw '!='.
